hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2013-07-09 21:00:00,0.037,0.037,0.037,0.532,0.015,0.201
2013-07-09 22:00:00,0.065,0.065,0.065,0.495,0.037,0.324
2013-07-09 23:00:00,0.161,0.161,0.161,0.583,0.099,0.48
2013-07-10 00:00:00,0.217,0.217,0.217,0.595,0.159,0.505
2013-07-10 01:00:00,0.26,0.26,0.26,0.629,0.227,0.511
2013-07-10 02:00:00,0.3,0.3,0.3,0.687,0.267,0.559
2013-07-10 03:00:00,0.375,0.375,0.375,0.755,0.289,0.587
2013-07-10 04:00:00,0.379,0.379,0.379,0.787,0.297,0.522
2013-07-10 05:00:00,0.316,0.316,0.316,0.805,0.29,0.51
2013-07-10 06:00:00,0.288,0.288,0.288,0.812,0.3,0.513
2013-07-10 07:00:00,0.254,0.254,0.254,0.831,0.305,0.535
2013-07-10 08:00:00,0.313,0.313,0.313,0.836,0.261,0.611
2013-07-10 09:00:00,0.466,0.466,0.466,0.831,0.315,0.648
2013-07-10 10:00:00,0.567,0.567,0.567,0.815,0.349,0.644
2013-07-10 11:00:00,0.526,0.526,0.526,0.766,0.3,0.582
2013-07-10 12:00:00,0.561,0.561,0.561,0.808,0.346,0.618
2013-07-10 13:00:00,0.669,0.669,0.669,0.841,0.29,0.645
2013-07-10 14:00:00,0.726,0.726,0.726,0.858,0.263,0.625
2013-07-10 15:00:00,0.672,0.672,0.672,0.865,0.269,0.573
2013-07-10 16:00:00,0.494,0.494,0.494,0.878,0.245,0.511
2013-07-10 17:00:00,0.37,0.37,0.37,0.867,0.164,0.457
2013-07-10 18:00:00,0.265,0.265,0.265,0.844,0.07,0.428
2013-07-10 19:00:00,0.164,0.164,0.164,0.808,0.016,0.455
2013-07-10 20:00:00,0.121,0.121,0.121,0.764,0.004,0.472
2013-07-10 21:00:00,0.131,0.131,0.131,0.721,0.001,0.475
2013-07-10 22:00:00,0.129,0.129,0.129,0.653,0.0,0.49
2013-07-10 23:00:00,0.171,0.171,0.171,0.593,0.0,0.54
2013-07-11 00:00:00,0.184,0.184,0.184,0.558,0.0,0.639
2013-07-11 01:00:00,0.171,0.171,0.171,0.503,0.001,0.684
2013-07-11 02:00:00,0.165,0.165,0.165,0.451,0.014,0.699
2013-07-11 03:00:00,0.155,0.155,0.155,0.409,0.026,0.676
2013-07-11 04:00:00,0.156,0.156,0.156,0.382,0.031,0.664
2013-07-11 05:00:00,0.183,0.183,0.183,0.354,0.048,0.657
2013-07-11 06:00:00,0.215,0.215,0.215,0.329,0.043,0.627
2013-07-11 07:00:00,0.248,0.248,0.248,0.314,0.032,0.587
2013-07-11 08:00:00,0.262,0.262,0.262,0.302,0.031,0.532
2013-07-11 09:00:00,0.271,0.271,0.271,0.303,0.03,0.502
2013-07-11 10:00:00,0.276,0.276,0.276,0.297,0.025,0.502
2013-07-11 11:00:00,0.215,0.215,0.215,0.261,0.001,0.453
2013-07-11 12:00:00,0.148,0.148,0.148,0.264,0.001,0.436
2013-07-11 13:00:00,0.131,0.131,0.131,0.243,0.004,0.434
2013-07-11 14:00:00,0.151,0.151,0.151,0.235,0.028,0.46
2013-07-11 15:00:00,0.173,0.173,0.173,0.241,0.08,0.481
2013-07-11 16:00:00,0.217,0.217,0.217,0.272,0.159,0.507
2013-07-11 17:00:00,0.291,0.291,0.291,0.328,0.251,0.521
2013-07-11 18:00:00,0.357,0.357,0.357,0.352,0.408,0.515
2013-07-11 19:00:00,0.475,0.475,0.475,0.366,0.489,0.515
2013-07-11 20:00:00,0.539,0.539,0.539,0.354,0.586,0.494
2013-07-11 21:00:00,0.598,0.598,0.598,0.335,0.734,0.482
2013-07-11 22:00:00,0.613,0.613,0.613,0.305,0.737,0.465
2013-07-11 23:00:00,0.802,0.802,0.802,0.336,0.889,0.509
2013-07-12 00:00:00,0.834,0.834,0.834,0.351,0.885,0.516
2013-07-12 01:00:00,0.837,0.837,0.837,0.373,0.877,0.493
2013-07-12 02:00:00,0.846,0.846,0.846,0.366,0.865,0.446
2013-07-12 03:00:00,0.836,0.836,0.836,0.333,0.837,0.405
2013-07-12 04:00:00,0.803,0.803,0.803,0.308,0.825,0.382
2013-07-12 05:00:00,0.777,0.777,0.777,0.31,0.84,0.364
2013-07-12 06:00:00,0.792,0.792,0.792,0.296,0.873,0.365
2013-07-12 07:00:00,0.838,0.838,0.838,0.267,0.903,0.377
2013-07-12 08:00:00,0.849,0.849,0.849,0.234,0.905,0.361
2013-07-12 09:00:00,0.818,0.818,0.818,0.204,0.916,0.301
2013-07-12 10:00:00,0.75,0.75,0.75,0.172,0.921,0.224
2013-07-12 11:00:00,0.605,0.605,0.605,0.108,0.895,0.148
2013-07-12 12:00:00,0.595,0.595,0.595,0.088,0.902,0.134
2013-07-12 13:00:00,0.539,0.539,0.539,0.085,0.879,0.108
2013-07-12 14:00:00,0.471,0.471,0.471,0.082,0.844,0.083
2013-07-12 15:00:00,0.429,0.429,0.429,0.084,0.881,0.069
2013-07-12 16:00:00,0.406,0.406,0.406,0.097,0.906,0.078
2013-07-12 17:00:00,0.382,0.382,0.382,0.12,0.879,0.099
2013-07-12 18:00:00,0.35,0.35,0.35,0.134,0.868,0.104
2013-07-12 19:00:00,0.381,0.381,0.381,0.115,0.866,0.105
2013-07-12 20:00:00,0.379,0.379,0.379,0.094,0.851,0.111
2013-07-12 21:00:00,0.345,0.345,0.345,0.087,0.803,0.119
2013-07-12 22:00:00,0.318,0.318,0.318,0.087,0.77,0.117
2013-07-12 23:00:00,0.322,0.322,0.322,0.079,0.799,0.145
2013-07-13 00:00:00,0.307,0.307,0.307,0.071,0.776,0.152
2013-07-13 01:00:00,0.272,0.272,0.272,0.056,0.697,0.153
2013-07-13 02:00:00,0.252,0.252,0.252,0.055,0.604,0.157
2013-07-13 03:00:00,0.255,0.255,0.255,0.072,0.501,0.171
2013-07-13 04:00:00,0.295,0.295,0.295,0.077,0.443,0.182
2013-07-13 05:00:00,0.339,0.339,0.339,0.063,0.425,0.175
2013-07-13 06:00:00,0.412,0.412,0.412,0.063,0.431,0.183
2013-07-13 07:00:00,0.458,0.458,0.458,0.089,0.419,0.192
2013-07-13 08:00:00,0.486,0.486,0.486,0.125,0.446,0.203
2013-07-13 09:00:00,0.48,0.48,0.48,0.138,0.437,0.206
2013-07-13 10:00:00,0.463,0.463,0.463,0.112,0.356,0.206
2013-07-13 11:00:00,0.509,0.509,0.509,0.053,0.336,0.207
2013-07-13 12:00:00,0.443,0.443,0.443,0.082,0.287,0.184
2013-07-13 13:00:00,0.356,0.356,0.356,0.138,0.264,0.175
2013-07-13 14:00:00,0.308,0.308,0.308,0.239,0.286,0.182
2013-07-13 15:00:00,0.259,0.259,0.259,0.31,0.402,0.186
2013-07-13 16:00:00,0.212,0.212,0.212,0.38,0.463,0.193
2013-07-13 17:00:00,0.15,0.15,0.15,0.418,0.44,0.217
2013-07-13 18:00:00,0.124,0.124,0.124,0.383,0.395,0.264
2013-07-13 19:00:00,0.147,0.147,0.147,0.361,0.319,0.303
2013-07-13 20:00:00,0.155,0.155,0.155,0.323,0.257,0.31
2013-07-13 21:00:00,0.126,0.126,0.126,0.298,0.205,0.272
2013-07-13 22:00:00,0.093,0.093,0.093,0.293,0.159,0.236
2013-07-13 23:00:00,0.104,0.104,0.104,0.189,0.171,0.397
2013-07-14 00:00:00,0.134,0.134,0.134,0.161,0.162,0.51
2013-07-14 01:00:00,0.171,0.171,0.171,0.204,0.13,0.503
2013-07-14 02:00:00,0.162,0.162,0.162,0.307,0.111,0.471
2013-07-14 03:00:00,0.178,0.178,0.178,0.394,0.069,0.49
2013-07-14 04:00:00,0.22,0.22,0.22,0.475,0.021,0.461
2013-07-14 05:00:00,0.213,0.213,0.213,0.54,0.001,0.452
2013-07-14 06:00:00,0.286,0.286,0.286,0.515,0.0,0.504
2013-07-14 07:00:00,0.351,0.351,0.351,0.462,0.001,0.458
2013-07-14 08:00:00,0.308,0.308,0.308,0.475,0.029,0.453
2013-07-14 09:00:00,0.396,0.396,0.396,0.497,0.048,0.457
2013-07-14 10:00:00,0.49,0.49,0.49,0.475,0.051,0.438
2013-07-14 11:00:00,0.464,0.464,0.464,0.377,0.062,0.459
2013-07-14 12:00:00,0.58,0.58,0.58,0.372,0.089,0.503
2013-07-14 13:00:00,0.719,0.719,0.719,0.308,0.155,0.516
2013-07-14 14:00:00,0.791,0.791,0.791,0.274,0.276,0.513
2013-07-14 15:00:00,0.807,0.807,0.807,0.257,0.372,0.521
2013-07-14 16:00:00,0.848,0.848,0.848,0.251,0.402,0.553
2013-07-14 17:00:00,0.908,0.908,0.908,0.266,0.424,0.555
2013-07-14 18:00:00,0.934,0.934,0.934,0.259,0.428,0.556
2013-07-14 19:00:00,0.943,0.943,0.943,0.225,0.442,0.579
2013-07-14 20:00:00,0.941,0.941,0.941,0.197,0.391,0.571
2013-07-14 21:00:00,0.916,0.916,0.916,0.158,0.252,0.53
2013-07-14 22:00:00,0.789,0.789,0.789,0.135,0.149,0.439
2013-07-14 23:00:00,0.664,0.664,0.664,0.134,0.188,0.393
2013-07-15 00:00:00,0.456,0.456,0.456,0.14,0.176,0.341
2013-07-15 01:00:00,0.268,0.268,0.268,0.147,0.166,0.345
2013-07-15 02:00:00,0.203,0.203,0.203,0.161,0.197,0.349
2013-07-15 03:00:00,0.209,0.209,0.209,0.187,0.247,0.336
2013-07-15 04:00:00,0.238,0.238,0.238,0.202,0.287,0.362
2013-07-15 05:00:00,0.258,0.258,0.258,0.209,0.247,0.383
2013-07-15 06:00:00,0.302,0.302,0.302,0.214,0.21,0.358
2013-07-15 07:00:00,0.319,0.319,0.319,0.216,0.197,0.292
2013-07-15 08:00:00,0.266,0.266,0.266,0.2,0.237,0.236
2013-07-15 09:00:00,0.169,0.169,0.169,0.174,0.247,0.238
2013-07-15 10:00:00,0.102,0.102,0.102,0.165,0.189,0.281
2013-07-15 11:00:00,0.109,0.109,0.109,0.147,0.09,0.32
2013-07-15 12:00:00,0.264,0.264,0.264,0.212,0.062,0.444
2013-07-15 13:00:00,0.533,0.533,0.533,0.264,0.131,0.543
2013-07-15 14:00:00,0.681,0.681,0.681,0.29,0.382,0.585
2013-07-15 15:00:00,0.839,0.839,0.839,0.285,0.514,0.63
2013-07-15 16:00:00,0.926,0.926,0.926,0.288,0.547,0.668
2013-07-15 17:00:00,0.944,0.944,0.944,0.272,0.717,0.693
2013-07-15 18:00:00,0.942,0.942,0.942,0.269,0.81,0.677
2013-07-15 19:00:00,0.943,0.943,0.943,0.251,0.86,0.818
2013-07-15 20:00:00,0.942,0.942,0.942,0.224,0.866,0.805
2013-07-15 21:00:00,0.937,0.937,0.937,0.177,0.87,0.746
2013-07-15 22:00:00,0.938,0.938,0.938,0.134,0.887,0.762
2013-07-15 23:00:00,0.934,0.934,0.934,0.091,0.91,0.78
2013-07-16 00:00:00,0.941,0.941,0.941,0.1,0.915,0.781
2013-07-16 01:00:00,0.941,0.941,0.941,0.118,0.939,0.75
2013-07-16 02:00:00,0.935,0.935,0.935,0.136,0.927,0.724
2013-07-16 03:00:00,0.92,0.92,0.92,0.155,0.901,0.736
2013-07-16 04:00:00,0.888,0.888,0.888,0.157,0.861,0.714
2013-07-16 05:00:00,0.829,0.829,0.829,0.153,0.789,0.685
2013-07-16 06:00:00,0.812,0.812,0.812,0.141,0.644,0.752
2013-07-16 07:00:00,0.872,0.872,0.872,0.13,0.656,0.77
2013-07-16 08:00:00,0.872,0.872,0.872,0.143,0.69,0.734
2013-07-16 09:00:00,0.87,0.87,0.87,0.17,0.654,0.725
2013-07-16 10:00:00,0.894,0.894,0.894,0.201,0.571,0.735
2013-07-16 11:00:00,0.854,0.854,0.854,0.184,0.55,0.678
2013-07-16 12:00:00,0.841,0.841,0.841,0.175,0.598,0.671
2013-07-16 13:00:00,0.873,0.873,0.873,0.173,0.583,0.676
2013-07-16 14:00:00,0.926,0.926,0.926,0.177,0.524,0.673
2013-07-16 15:00:00,0.947,0.947,0.947,0.179,0.543,0.68
2013-07-16 16:00:00,0.948,0.948,0.948,0.178,0.694,0.678
2013-07-16 17:00:00,0.946,0.946,0.946,0.162,0.76,0.655
2013-07-16 18:00:00,0.942,0.942,0.942,0.153,0.77,0.651
2013-07-16 19:00:00,0.939,0.939,0.939,0.137,0.752,0.644
2013-07-16 20:00:00,0.934,0.934,0.934,0.117,0.705,0.636
2013-07-16 21:00:00,0.915,0.915,0.915,0.111,0.604,0.617
2013-07-16 22:00:00,0.884,0.884,0.884,0.113,0.491,0.602
2013-07-16 23:00:00,0.868,0.868,0.868,0.108,0.423,0.631
2013-07-17 00:00:00,0.816,0.816,0.816,0.1,0.382,0.62
2013-07-17 01:00:00,0.737,0.737,0.737,0.086,0.414,0.588
2013-07-17 02:00:00,0.657,0.657,0.657,0.07,0.46,0.555
2013-07-17 03:00:00,0.594,0.594,0.594,0.051,0.443,0.52
2013-07-17 04:00:00,0.547,0.547,0.547,0.039,0.401,0.491
2013-07-17 05:00:00,0.521,0.521,0.521,0.04,0.406,0.475
2013-07-17 06:00:00,0.497,0.497,0.497,0.04,0.407,0.444
2013-07-17 07:00:00,0.458,0.458,0.458,0.044,0.38,0.381
2013-07-17 08:00:00,0.375,0.375,0.375,0.052,0.329,0.302
2013-07-17 09:00:00,0.324,0.324,0.324,0.068,0.283,0.273
2013-07-17 10:00:00,0.343,0.343,0.343,0.078,0.251,0.273
2013-07-17 11:00:00,0.324,0.324,0.324,0.037,0.194,0.204
2013-07-17 12:00:00,0.346,0.346,0.346,0.041,0.225,0.225
2013-07-17 13:00:00,0.322,0.322,0.322,0.046,0.242,0.271
2013-07-17 14:00:00,0.341,0.341,0.341,0.05,0.208,0.305
2013-07-17 15:00:00,0.433,0.433,0.433,0.054,0.172,0.335
2013-07-17 16:00:00,0.483,0.483,0.483,0.066,0.16,0.355
2013-07-17 17:00:00,0.497,0.497,0.497,0.087,0.175,0.385
2013-07-17 18:00:00,0.483,0.483,0.483,0.102,0.186,0.391
2013-07-17 19:00:00,0.456,0.456,0.456,0.105,0.145,0.38
2013-07-17 20:00:00,0.441,0.441,0.441,0.094,0.104,0.389
2013-07-17 21:00:00,0.422,0.422,0.422,0.089,0.078,0.387
2013-07-17 22:00:00,0.388,0.388,0.388,0.098,0.048,0.393
2013-07-17 23:00:00,0.47,0.47,0.47,0.105,0.061,0.434
2013-07-18 00:00:00,0.463,0.463,0.463,0.094,0.048,0.46
2013-07-18 01:00:00,0.516,0.516,0.516,0.078,0.104,0.468
2013-07-18 02:00:00,0.539,0.539,0.539,0.071,0.187,0.424
2013-07-18 03:00:00,0.497,0.497,0.497,0.066,0.229,0.399
2013-07-18 04:00:00,0.504,0.504,0.504,0.064,0.231,0.422
2013-07-18 05:00:00,0.559,0.559,0.559,0.067,0.259,0.438
2013-07-18 06:00:00,0.588,0.588,0.588,0.078,0.366,0.447
2013-07-18 07:00:00,0.585,0.585,0.585,0.093,0.472,0.486
2013-07-18 08:00:00,0.579,0.579,0.579,0.101,0.506,0.492
2013-07-18 09:00:00,0.606,0.606,0.606,0.109,0.515,0.526
2013-07-18 10:00:00,0.7,0.7,0.7,0.112,0.536,0.579
2013-07-18 11:00:00,0.732,0.732,0.732,0.075,0.62,0.507
2013-07-18 12:00:00,0.785,0.785,0.785,0.099,0.722,0.534
2013-07-18 13:00:00,0.835,0.835,0.835,0.14,0.746,0.587
2013-07-18 14:00:00,0.898,0.898,0.898,0.204,0.799,0.638
2013-07-18 15:00:00,0.927,0.927,0.927,0.26,0.811,0.658
2013-07-18 16:00:00,0.944,0.944,0.944,0.314,0.801,0.689
2013-07-18 17:00:00,0.948,0.948,0.948,0.368,0.876,0.701
2013-07-18 18:00:00,0.945,0.945,0.945,0.414,0.892,0.682
2013-07-18 19:00:00,0.941,0.941,0.941,0.423,0.901,0.687
2013-07-18 20:00:00,0.94,0.94,0.94,0.412,0.917,0.719
2013-07-18 21:00:00,0.939,0.939,0.939,0.393,0.914,0.732
2013-07-18 22:00:00,0.936,0.936,0.936,0.428,0.89,0.753
2013-07-18 23:00:00,0.936,0.936,0.936,0.493,0.807,0.764
2013-07-19 00:00:00,0.928,0.928,0.928,0.495,0.738,0.786
2013-07-19 01:00:00,0.915,0.915,0.915,0.479,0.714,0.794
2013-07-19 02:00:00,0.912,0.912,0.912,0.521,0.714,0.805
2013-07-19 03:00:00,0.913,0.913,0.913,0.608,0.738,0.827
2013-07-19 04:00:00,0.939,0.939,0.939,0.67,0.778,0.851
2013-07-19 05:00:00,0.943,0.943,0.943,0.711,0.852,0.845
2013-07-19 06:00:00,0.94,0.94,0.94,0.743,0.828,0.855
2013-07-19 07:00:00,0.939,0.939,0.939,0.761,0.803,0.896
2013-07-19 08:00:00,0.939,0.939,0.939,0.773,0.871,0.891
2013-07-19 09:00:00,0.93,0.93,0.93,0.77,0.878,0.86
2013-07-19 10:00:00,0.885,0.885,0.885,0.752,0.817,0.784
2013-07-19 11:00:00,0.518,0.518,0.518,0.563,0.854,0.533
2013-07-19 12:00:00,0.368,0.368,0.368,0.516,0.885,0.461
2013-07-19 13:00:00,0.312,0.312,0.312,0.575,0.875,0.428
2013-07-19 14:00:00,0.395,0.395,0.395,0.666,0.899,0.445
2013-07-19 15:00:00,0.45,0.45,0.45,0.73,0.875,0.442
2013-07-19 16:00:00,0.382,0.382,0.382,0.74,0.831,0.421
2013-07-19 17:00:00,0.328,0.328,0.328,0.741,0.779,0.391
2013-07-19 18:00:00,0.314,0.314,0.314,0.735,0.7,0.371
2013-07-19 19:00:00,0.28,0.28,0.28,0.746,0.601,0.359
2013-07-19 20:00:00,0.236,0.236,0.236,0.773,0.54,0.378
2013-07-19 21:00:00,0.196,0.196,0.196,0.764,0.654,0.369
2013-07-19 22:00:00,0.193,0.193,0.193,0.733,0.793,0.341
2013-07-19 23:00:00,0.166,0.166,0.166,0.675,0.807,0.308
2013-07-20 00:00:00,0.185,0.185,0.185,0.611,0.794,0.292
2013-07-20 01:00:00,0.208,0.208,0.208,0.488,0.786,0.299
2013-07-20 02:00:00,0.235,0.235,0.235,0.358,0.77,0.321
2013-07-20 03:00:00,0.279,0.279,0.279,0.261,0.743,0.348
2013-07-20 04:00:00,0.321,0.321,0.321,0.197,0.715,0.377
2013-07-20 05:00:00,0.331,0.331,0.331,0.156,0.641,0.385
2013-07-20 06:00:00,0.34,0.34,0.34,0.117,0.582,0.37
2013-07-20 07:00:00,0.312,0.312,0.312,0.09,0.488,0.331
2013-07-20 08:00:00,0.264,0.264,0.264,0.075,0.422,0.299
2013-07-20 09:00:00,0.261,0.261,0.261,0.061,0.425,0.278
2013-07-20 10:00:00,0.265,0.265,0.265,0.05,0.511,0.243
2013-07-20 11:00:00,0.235,0.235,0.235,0.047,0.586,0.194
2013-07-20 12:00:00,0.232,0.232,0.232,0.042,0.629,0.166
2013-07-20 13:00:00,0.237,0.237,0.237,0.041,0.633,0.153
2013-07-20 14:00:00,0.207,0.207,0.207,0.047,0.576,0.141
2013-07-20 15:00:00,0.148,0.148,0.148,0.061,0.49,0.146
2013-07-20 16:00:00,0.103,0.103,0.103,0.084,0.452,0.149
2013-07-20 17:00:00,0.073,0.073,0.073,0.115,0.355,0.175
2013-07-20 18:00:00,0.052,0.052,0.052,0.147,0.204,0.19
2013-07-20 19:00:00,0.04,0.04,0.04,0.173,0.093,0.19
2013-07-20 20:00:00,0.029,0.029,0.029,0.175,0.02,0.187
2013-07-20 21:00:00,0.025,0.025,0.025,0.151,0.011,0.207
2013-07-20 22:00:00,0.026,0.026,0.026,0.124,0.057,0.24
2013-07-20 23:00:00,0.037,0.037,0.037,0.094,0.158,0.262
2013-07-21 00:00:00,0.042,0.042,0.042,0.08,0.256,0.277
2013-07-21 01:00:00,0.062,0.062,0.062,0.06,0.348,0.287
2013-07-21 02:00:00,0.11,0.11,0.11,0.036,0.392,0.315
2013-07-21 03:00:00,0.173,0.173,0.173,0.02,0.43,0.367
2013-07-21 04:00:00,0.231,0.231,0.231,0.017,0.466,0.441
2013-07-21 05:00:00,0.366,0.366,0.366,0.026,0.537,0.512
2013-07-21 06:00:00,0.534,0.534,0.534,0.033,0.747,0.529
2013-07-21 07:00:00,0.619,0.619,0.619,0.037,0.905,0.533
2013-07-21 08:00:00,0.605,0.605,0.605,0.039,0.909,0.514
2013-07-21 09:00:00,0.581,0.581,0.581,0.051,0.794,0.488
2013-07-21 10:00:00,0.508,0.508,0.508,0.072,0.494,0.438
2013-07-21 11:00:00,0.297,0.297,0.297,0.07,0.242,0.31
2013-07-21 12:00:00,0.245,0.245,0.245,0.079,0.195,0.303
2013-07-21 13:00:00,0.227,0.227,0.227,0.08,0.238,0.294
2013-07-21 14:00:00,0.201,0.201,0.201,0.08,0.324,0.262
2013-07-21 15:00:00,0.126,0.126,0.126,0.078,0.421,0.238
2013-07-21 16:00:00,0.058,0.058,0.058,0.078,0.458,0.237
2013-07-21 17:00:00,0.044,0.044,0.044,0.076,0.427,0.247
2013-07-21 18:00:00,0.06,0.06,0.06,0.07,0.393,0.256
2013-07-21 19:00:00,0.119,0.119,0.119,0.061,0.442,0.29
2013-07-21 20:00:00,0.216,0.216,0.216,0.053,0.443,0.362
2013-07-21 21:00:00,0.258,0.258,0.258,0.044,0.321,0.443
2013-07-21 22:00:00,0.248,0.248,0.248,0.036,0.165,0.469
2013-07-21 23:00:00,0.193,0.193,0.193,0.035,0.085,0.426
2013-07-22 00:00:00,0.16,0.16,0.16,0.025,0.105,0.382
2013-07-22 01:00:00,0.128,0.128,0.128,0.02,0.128,0.353
2013-07-22 02:00:00,0.107,0.107,0.107,0.017,0.147,0.328
2013-07-22 03:00:00,0.085,0.085,0.085,0.017,0.186,0.302
2013-07-22 04:00:00,0.064,0.064,0.064,0.019,0.203,0.28
2013-07-22 05:00:00,0.047,0.047,0.047,0.021,0.2,0.263
2013-07-22 06:00:00,0.039,0.039,0.039,0.022,0.183,0.248
2013-07-22 07:00:00,0.023,0.023,0.023,0.023,0.194,0.236
2013-07-22 08:00:00,0.011,0.011,0.011,0.021,0.234,0.237
2013-07-22 09:00:00,0.006,0.006,0.006,0.017,0.216,0.241
2013-07-22 10:00:00,0.015,0.015,0.015,0.013,0.235,0.261
2013-07-22 11:00:00,0.033,0.033,0.033,0.02,0.16,0.263
2013-07-22 12:00:00,0.16,0.16,0.16,0.019,0.259,0.337
2013-07-22 13:00:00,0.345,0.345,0.345,0.023,0.416,0.413
2013-07-22 14:00:00,0.427,0.427,0.427,0.029,0.638,0.423
2013-07-22 15:00:00,0.463,0.463,0.463,0.035,0.786,0.419
2013-07-22 16:00:00,0.477,0.477,0.477,0.042,0.854,0.459
2013-07-22 17:00:00,0.383,0.383,0.383,0.055,0.889,0.46
2013-07-22 18:00:00,0.283,0.283,0.283,0.069,0.903,0.427
2013-07-22 19:00:00,0.236,0.236,0.236,0.08,0.89,0.397
2013-07-22 20:00:00,0.176,0.176,0.176,0.089,0.89,0.362
2013-07-22 21:00:00,0.125,0.125,0.125,0.092,0.915,0.335
2013-07-22 22:00:00,0.144,0.144,0.144,0.085,0.93,0.333
2013-07-22 23:00:00,0.229,0.229,0.229,0.115,0.948,0.379
2013-07-23 00:00:00,0.3,0.3,0.3,0.104,0.95,0.432
2013-07-23 01:00:00,0.447,0.447,0.447,0.094,0.95,0.477
2013-07-23 02:00:00,0.609,0.609,0.609,0.091,0.95,0.517
2013-07-23 03:00:00,0.719,0.719,0.719,0.099,0.946,0.543
2013-07-23 04:00:00,0.806,0.806,0.806,0.098,0.949,0.584
2013-07-23 05:00:00,0.851,0.851,0.851,0.085,0.949,0.628
2013-07-23 06:00:00,0.879,0.879,0.879,0.077,0.946,0.67
2013-07-23 07:00:00,0.883,0.883,0.883,0.077,0.945,0.69
2013-07-23 08:00:00,0.885,0.885,0.885,0.082,0.949,0.688
2013-07-23 09:00:00,0.878,0.878,0.878,0.072,0.949,0.672
2013-07-23 10:00:00,0.857,0.857,0.857,0.061,0.94,0.645
2013-07-23 11:00:00,0.738,0.738,0.738,0.08,0.911,0.555
2013-07-23 12:00:00,0.723,0.723,0.723,0.08,0.879,0.528
2013-07-23 13:00:00,0.764,0.764,0.764,0.081,0.894,0.457
2013-07-23 14:00:00,0.69,0.69,0.69,0.086,0.933,0.387
2013-07-23 15:00:00,0.581,0.581,0.581,0.094,0.943,0.357
2013-07-23 16:00:00,0.549,0.549,0.549,0.102,0.944,0.342
2013-07-23 17:00:00,0.499,0.499,0.499,0.131,0.931,0.331
2013-07-23 18:00:00,0.462,0.462,0.462,0.154,0.924,0.324
2013-07-23 19:00:00,0.419,0.419,0.419,0.163,0.896,0.319
2013-07-23 20:00:00,0.42,0.42,0.42,0.218,0.857,0.321
2013-07-23 21:00:00,0.421,0.421,0.421,0.309,0.815,0.33
2013-07-23 22:00:00,0.434,0.434,0.434,0.424,0.767,0.35
2013-07-23 23:00:00,0.341,0.341,0.341,0.514,0.621,0.301
2013-07-24 00:00:00,0.304,0.304,0.304,0.566,0.443,0.281
2013-07-24 01:00:00,0.271,0.271,0.271,0.568,0.359,0.263
2013-07-24 02:00:00,0.283,0.283,0.283,0.525,0.335,0.25
2013-07-24 03:00:00,0.288,0.288,0.288,0.474,0.325,0.25
2013-07-24 04:00:00,0.279,0.279,0.279,0.459,0.356,0.253
2013-07-24 05:00:00,0.27,0.27,0.27,0.483,0.371,0.249
2013-07-24 06:00:00,0.239,0.239,0.239,0.521,0.418,0.235
2013-07-24 07:00:00,0.201,0.201,0.201,0.53,0.472,0.225
2013-07-24 08:00:00,0.164,0.164,0.164,0.532,0.458,0.226
2013-07-24 09:00:00,0.118,0.118,0.118,0.505,0.453,0.236
2013-07-24 10:00:00,0.076,0.076,0.076,0.471,0.427,0.235
2013-07-24 11:00:00,0.009,0.009,0.009,0.448,0.2,0.22
2013-07-24 12:00:00,0.02,0.02,0.02,0.342,0.188,0.217
2013-07-24 13:00:00,0.039,0.039,0.039,0.304,0.17,0.219
2013-07-24 14:00:00,0.057,0.057,0.057,0.276,0.132,0.222
2013-07-24 15:00:00,0.076,0.076,0.076,0.226,0.144,0.221
2013-07-24 16:00:00,0.083,0.083,0.083,0.178,0.187,0.215
2013-07-24 17:00:00,0.087,0.087,0.087,0.147,0.214,0.204
2013-07-24 18:00:00,0.075,0.075,0.075,0.103,0.207,0.192
2013-07-24 19:00:00,0.064,0.064,0.064,0.096,0.161,0.179
2013-07-24 20:00:00,0.048,0.048,0.048,0.101,0.116,0.169
2013-07-24 21:00:00,0.021,0.021,0.021,0.09,0.077,0.154
2013-07-24 22:00:00,0.005,0.005,0.005,0.081,0.047,0.139
2013-07-24 23:00:00,0.0,0.0,0.0,0.012,0.037,0.141
2013-07-25 00:00:00,0.0,0.0,0.0,0.008,0.028,0.079
2013-07-25 01:00:00,0.0,0.0,0.0,0.006,0.036,0.035
2013-07-25 02:00:00,0.001,0.001,0.001,0.003,0.051,0.014
2013-07-25 03:00:00,0.014,0.014,0.014,0.002,0.045,0.01
2013-07-25 04:00:00,0.024,0.024,0.024,0.009,0.044,0.012
2013-07-25 05:00:00,0.032,0.032,0.032,0.011,0.054,0.017
2013-07-25 06:00:00,0.038,0.038,0.038,0.005,0.049,0.022
2013-07-25 07:00:00,0.031,0.031,0.031,0.004,0.038,0.021
2013-07-25 08:00:00,0.016,0.016,0.016,0.003,0.03,0.02
2013-07-25 09:00:00,0.006,0.006,0.006,0.004,0.016,0.015
2013-07-25 10:00:00,0.001,0.001,0.001,0.003,0.007,0.007
2013-07-25 11:00:00,0.0,0.0,0.0,0.002,0.0,0.0
2013-07-25 12:00:00,0.0,0.0,0.0,0.003,0.0,0.0
2013-07-25 13:00:00,0.0,0.0,0.0,0.001,0.0,0.0
