hour,PL,DE,LT,SE
2012-08-26 01:00:00,0.0,0.194,0.01,0.006
2012-08-26 02:00:00,0.0,0.214,0.0,0.003
2012-08-26 03:00:00,0.0,0.162,0.0,0.001
2012-08-26 04:00:00,0.0,0.119,0.0,0.001
2012-08-26 05:00:00,0.0,0.093,0.0,0.001
2012-08-26 06:00:00,0.0,0.109,0.001,0.001
2012-08-26 07:00:00,0.0,0.159,0.009,0.003
2012-08-26 08:00:00,0.0,0.245,0.007,0.006
2012-08-26 09:00:00,0.0,0.298,0.005,0.006
2012-08-26 10:00:00,0.0,0.263,0.001,0.008
2012-08-26 11:00:00,0.0,0.212,0.0,0.02
2012-08-26 12:00:00,0.0,0.215,0.0,0.037
2012-08-26 13:00:00,0.0,0.196,0.0,0.059
2012-08-26 14:00:00,0.007,0.156,0.0,0.077
2012-08-26 15:00:00,0.014,0.161,0.001,0.091
2012-08-26 16:00:00,0.008,0.132,0.004,0.096
2012-08-26 17:00:00,0.005,0.121,0.005,0.094
2012-08-26 18:00:00,0.008,0.139,0.004,0.08
2012-08-26 19:00:00,0.021,0.147,0.001,0.077
2012-08-26 20:00:00,0.057,0.144,0.0,0.097
2012-08-26 21:00:00,0.113,0.155,0.004,0.124
2012-08-26 22:00:00,0.173,0.169,0.026,0.16
2012-08-26 23:00:00,0.169,0.246,0.043,0.127
2012-10-26 00:00:00,0.351,0.381,0.303,0.398
2012-10-26 01:00:00,0.474,0.412,0.343,0.465
2012-10-26 02:00:00,0.578,0.491,0.42,0.515
2012-10-26 03:00:00,0.712,0.545,0.486,0.556
2012-10-26 04:00:00,0.814,0.587,0.566,0.61
2012-10-26 05:00:00,0.885,0.658,0.745,0.624
2012-10-26 06:00:00,0.933,0.709,0.813,0.62
2012-10-26 07:00:00,0.942,0.755,0.735,0.633
2012-10-26 08:00:00,0.948,0.801,0.651,0.658
2012-10-26 09:00:00,0.95,0.832,0.726,0.678
2012-10-26 10:00:00,0.95,0.849,0.807,0.691
2012-10-26 11:00:00,0.95,0.887,0.77,0.74
2012-10-26 12:00:00,0.905,0.898,0.676,0.639
2012-10-26 13:00:00,0.673,0.899,0.671,0.503
2012-10-26 14:00:00,0.444,0.911,0.495,0.436
2012-10-26 15:00:00,0.407,0.927,0.528,0.492
2012-10-26 16:00:00,0.625,0.929,0.668,0.654
2012-10-26 17:00:00,0.788,0.931,0.672,0.765
2012-10-26 18:00:00,0.869,0.938,0.533,0.857
2012-10-26 19:00:00,0.941,0.944,0.492,0.893
2012-10-26 20:00:00,0.94,0.948,0.629,0.917
2012-10-26 21:00:00,0.948,0.949,0.707,0.932
2012-10-26 22:00:00,0.95,0.949,0.823,0.929
2012-10-26 23:00:00,0.95,0.945,0.818,0.887
2012-10-27 00:00:00,0.95,0.938,0.944,0.887
2012-10-27 01:00:00,0.95,0.872,0.95,0.873
2012-10-27 02:00:00,0.95,0.644,0.95,0.865
2012-10-27 03:00:00,0.95,0.404,0.95,0.793
2012-10-27 04:00:00,0.95,0.241,0.95,0.803
2012-10-27 05:00:00,0.95,0.162,0.95,0.816
2012-10-27 06:00:00,0.95,0.149,0.95,0.851
2012-10-27 07:00:00,0.95,0.199,0.95,0.888
2012-10-27 08:00:00,0.95,0.277,0.95,0.906
2012-10-27 09:00:00,0.95,0.349,0.95,0.914
2012-10-27 10:00:00,0.95,0.387,0.95,0.918
2012-10-27 11:00:00,0.95,0.296,0.95,0.893
2012-10-27 12:00:00,0.95,0.366,0.95,0.893
2012-10-27 13:00:00,0.95,0.403,0.95,0.835
2012-10-27 14:00:00,0.95,0.436,0.95,0.828
2012-10-27 15:00:00,0.95,0.45,0.95,0.831
2012-10-27 16:00:00,0.95,0.413,0.95,0.786
2012-10-27 17:00:00,0.95,0.414,0.95,0.743
2012-10-27 18:00:00,0.944,0.437,0.947,0.679
2012-10-27 19:00:00,0.935,0.43,0.934,0.596
2012-10-27 20:00:00,0.899,0.355,0.907,0.521
2012-10-27 21:00:00,0.785,0.289,0.848,0.429
2012-10-27 22:00:00,0.63,0.296,0.767,0.345
2012-10-27 23:00:00,0.432,0.28,0.708,0.269
2012-10-28 00:00:00,0.264,0.304,0.481,0.199
2012-10-28 01:00:00,0.165,0.379,0.248,0.175
2012-10-28 02:00:00,0.086,0.376,0.158,0.217
2012-10-28 03:00:00,0.039,0.304,0.105,0.254
2012-10-28 04:00:00,0.02,0.259,0.091,0.253
2012-10-28 05:00:00,0.01,0.237,0.093,0.249
2012-10-28 06:00:00,0.005,0.236,0.079,0.245
2012-10-28 07:00:00,0.001,0.264,0.051,0.238
2012-10-28 08:00:00,0.0,0.292,0.014,0.225
2012-10-28 09:00:00,0.0,0.304,0.002,0.195
2012-10-28 10:00:00,0.003,0.322,0.0,0.15
2012-10-28 11:00:00,0.012,0.271,0.0,0.099
2012-10-28 12:00:00,0.039,0.313,0.0,0.109
2012-10-28 13:00:00,0.07,0.37,0.0,0.121
2012-10-28 14:00:00,0.058,0.449,0.005,0.1
2012-10-28 15:00:00,0.057,0.49,0.006,0.079
2012-10-28 16:00:00,0.093,0.538,0.018,0.095
2012-10-28 17:00:00,0.155,0.582,0.043,0.137
2012-10-28 18:00:00,0.18,0.578,0.067,0.159
2012-10-28 19:00:00,0.18,0.538,0.072,0.158
2012-10-28 20:00:00,0.161,0.457,0.064,0.143
2012-10-28 21:00:00,0.148,0.378,0.065,0.132
2012-10-28 22:00:00,0.113,0.309,0.056,0.115
2012-10-28 23:00:00,0.138,0.275,0.053,0.145
2012-10-29 00:00:00,0.123,0.269,0.049,0.167
2012-10-29 01:00:00,0.136,0.224,0.074,0.216
2012-10-29 02:00:00,0.129,0.174,0.113,0.226
2012-10-29 03:00:00,0.106,0.137,0.094,0.2
2012-10-29 04:00:00,0.13,0.092,0.082,0.197
2012-10-29 05:00:00,0.142,0.05,0.074,0.205
2012-10-29 06:00:00,0.156,0.023,0.049,0.218
2012-10-29 07:00:00,0.204,0.017,0.022,0.247
2012-10-29 08:00:00,0.248,0.021,0.011,0.269
2012-10-29 09:00:00,0.236,0.044,0.004,0.251
2012-10-29 10:00:00,0.194,0.093,0.003,0.199
2012-10-29 11:00:00,0.151,0.119,0.041,0.118
2012-10-29 12:00:00,0.148,0.205,0.079,0.093
2012-10-29 13:00:00,0.162,0.333,0.127,0.082
2012-10-29 14:00:00,0.179,0.482,0.181,0.074
2012-10-29 15:00:00,0.164,0.615,0.223,0.063
2012-10-29 16:00:00,0.149,0.729,0.246,0.056
2012-10-29 17:00:00,0.127,0.804,0.228,0.052
2012-10-29 18:00:00,0.097,0.834,0.184,0.047
2012-10-29 19:00:00,0.07,0.848,0.161,0.043
2012-10-29 20:00:00,0.049,0.855,0.153,0.043
2012-10-29 21:00:00,0.031,0.859,0.149,0.047
2012-10-29 22:00:00,0.018,0.863,0.137,0.061
2012-10-29 23:00:00,0.025,0.879,0.16,0.12
2012-10-30 00:00:00,0.008,0.89,0.115,0.135
2012-10-30 01:00:00,0.002,0.89,0.054,0.15
2012-10-30 02:00:00,0.001,0.891,0.024,0.162
2012-10-30 03:00:00,0.006,0.893,0.004,0.184
2012-10-30 04:00:00,0.02,0.882,0.0,0.225
2012-10-30 05:00:00,0.053,0.886,0.0,0.287
2012-10-30 06:00:00,0.132,0.899,0.002,0.393
2012-10-30 07:00:00,0.214,0.893,0.021,0.49
2012-10-30 08:00:00,0.309,0.874,0.051,0.587
2012-10-30 09:00:00,0.463,0.855,0.122,0.717
2012-10-30 10:00:00,0.615,0.846,0.223,0.831
2012-10-30 11:00:00,0.762,0.829,0.426,0.902
2012-10-30 12:00:00,0.797,0.844,0.544,0.938
2012-10-30 13:00:00,0.796,0.841,0.627,0.946
2012-10-30 14:00:00,0.778,0.841,0.669,0.946
2012-10-30 15:00:00,0.8,0.821,0.724,0.946
2012-10-30 16:00:00,0.828,0.745,0.761,0.949
2012-10-30 17:00:00,0.853,0.635,0.744,0.949
2012-10-30 18:00:00,0.88,0.556,0.742,0.95
2012-10-30 19:00:00,0.919,0.583,0.792,0.949
2012-10-30 20:00:00,0.935,0.609,0.868,0.947
2012-10-30 21:00:00,0.943,0.565,0.923,0.944
2012-10-30 22:00:00,0.942,0.457,0.932,0.941
2012-10-30 23:00:00,0.929,0.379,0.899,0.917
2012-10-31 00:00:00,0.928,0.344,0.852,0.911
2012-10-31 01:00:00,0.932,0.355,0.878,0.9
2012-10-31 02:00:00,0.935,0.361,0.882,0.883
2012-10-31 03:00:00,0.929,0.323,0.85,0.875
2012-10-31 04:00:00,0.921,0.274,0.796,0.847
2012-10-31 05:00:00,0.92,0.237,0.749,0.801
2012-10-31 06:00:00,0.917,0.217,0.733,0.784
2012-10-31 07:00:00,0.906,0.2,0.686,0.782
2012-10-31 08:00:00,0.89,0.162,0.637,0.781
2012-10-31 09:00:00,0.88,0.116,0.651,0.782
2012-10-31 10:00:00,0.869,0.062,0.677,0.778
2012-10-31 11:00:00,0.804,0.058,0.695,0.734
2012-10-31 12:00:00,0.758,0.055,0.596,0.701
2012-10-31 13:00:00,0.701,0.08,0.535,0.598
2012-10-31 14:00:00,0.643,0.118,0.494,0.482
2012-10-31 15:00:00,0.591,0.192,0.486,0.401
2012-10-31 16:00:00,0.539,0.274,0.586,0.347
2012-10-31 17:00:00,0.477,0.352,0.6,0.288
2012-10-31 18:00:00,0.394,0.443,0.54,0.258
2012-10-31 19:00:00,0.349,0.537,0.548,0.25
2012-10-31 20:00:00,0.307,0.632,0.573,0.217
2012-10-31 21:00:00,0.254,0.687,0.557,0.171
2012-10-31 22:00:00,0.228,0.745,0.418,0.154
2012-10-31 23:00:00,0.274,0.686,0.267,0.169
2012-11-01 00:00:00,0.267,0.775,0.244,0.148
2012-11-01 01:00:00,0.217,0.837,0.323,0.134
2012-11-01 02:00:00,0.175,0.86,0.372,0.151
2012-11-01 03:00:00,0.146,0.868,0.328,0.159
2012-11-01 04:00:00,0.134,0.872,0.279,0.162
2012-11-01 05:00:00,0.118,0.876,0.239,0.17
2012-11-01 06:00:00,0.133,0.884,0.166,0.211
2012-11-01 07:00:00,0.195,0.891,0.162,0.249
2012-11-01 08:00:00,0.303,0.903,0.176,0.311
2012-11-01 09:00:00,0.432,0.915,0.197,0.398
2012-11-01 10:00:00,0.583,0.918,0.283,0.527
2012-11-01 11:00:00,0.722,0.928,0.416,0.661
2012-11-01 12:00:00,0.755,0.928,0.465,0.673
2012-11-01 13:00:00,0.722,0.925,0.54,0.65
2012-11-01 14:00:00,0.633,0.919,0.589,0.619
2012-11-01 15:00:00,0.541,0.925,0.557,0.595
2012-11-01 16:00:00,0.496,0.93,0.486,0.622
2012-11-01 17:00:00,0.611,0.931,0.475,0.696
2012-11-01 18:00:00,0.764,0.93,0.623,0.765
2012-11-01 19:00:00,0.823,0.924,0.791,0.798
2012-11-01 20:00:00,0.835,0.914,0.837,0.8
2012-11-01 21:00:00,0.845,0.917,0.847,0.816
2012-11-01 22:00:00,0.858,0.921,0.889,0.834
2012-11-01 23:00:00,0.917,0.934,0.941,0.874
