hour,PL,DE,LT,SE
2013-07-14 01:00:00,0.171,0.204,0.13,0.503
2013-07-14 02:00:00,0.162,0.307,0.111,0.471
2013-07-14 03:00:00,0.178,0.394,0.069,0.49
2013-07-14 04:00:00,0.22,0.475,0.021,0.461
2013-07-14 05:00:00,0.213,0.54,0.001,0.452
2013-07-14 06:00:00,0.286,0.515,0.0,0.504
2013-07-14 07:00:00,0.351,0.462,0.001,0.458
2013-07-14 08:00:00,0.308,0.475,0.029,0.453
2013-07-14 09:00:00,0.396,0.497,0.048,0.457
2013-07-14 10:00:00,0.49,0.475,0.051,0.438
2013-07-14 11:00:00,0.464,0.377,0.062,0.459
2013-07-14 12:00:00,0.58,0.372,0.089,0.503
2013-07-14 13:00:00,0.719,0.308,0.155,0.516
2013-07-14 14:00:00,0.791,0.274,0.276,0.513
2013-07-14 15:00:00,0.807,0.257,0.372,0.521
2013-07-14 16:00:00,0.848,0.251,0.402,0.553
2013-07-14 17:00:00,0.908,0.266,0.424,0.555
2013-07-14 18:00:00,0.934,0.259,0.428,0.556
2013-07-14 19:00:00,0.943,0.225,0.442,0.579
2013-07-14 20:00:00,0.941,0.197,0.391,0.571
2013-07-14 21:00:00,0.916,0.158,0.252,0.53
2013-07-14 22:00:00,0.789,0.135,0.149,0.439
2013-07-14 23:00:00,0.664,0.134,0.188,0.393
2013-10-31 00:00:00,0.866,0.928,0.839,0.622
2013-10-31 01:00:00,0.834,0.931,0.818,0.608
2013-10-31 02:00:00,0.816,0.933,0.836,0.593
2013-10-31 03:00:00,0.845,0.932,0.872,0.611
2013-10-31 04:00:00,0.836,0.933,0.87,0.62
2013-10-31 05:00:00,0.852,0.932,0.888,0.604
2013-10-31 06:00:00,0.844,0.932,0.849,0.582
2013-10-31 07:00:00,0.829,0.91,0.721,0.613
2013-10-31 08:00:00,0.879,0.794,0.693,0.692
2013-10-31 09:00:00,0.918,0.714,0.765,0.778
2013-10-31 10:00:00,0.938,0.742,0.82,0.858
2013-10-31 11:00:00,0.944,0.772,0.929,0.906
2013-10-31 12:00:00,0.944,0.824,0.942,0.917
2013-10-31 13:00:00,0.947,0.826,0.944,0.918
2013-10-31 14:00:00,0.948,0.774,0.947,0.907
2013-10-31 15:00:00,0.95,0.739,0.95,0.928
2013-10-31 16:00:00,0.95,0.713,0.95,0.932
2013-10-31 17:00:00,0.95,0.727,0.95,0.934
2013-10-31 18:00:00,0.95,0.705,0.95,0.931
2013-10-31 19:00:00,0.95,0.683,0.95,0.895
2013-10-31 20:00:00,0.949,0.76,0.95,0.848
2013-10-31 21:00:00,0.948,0.831,0.949,0.804
2013-10-31 22:00:00,0.948,0.866,0.949,0.757
2013-10-31 23:00:00,0.949,0.909,0.95,0.726
2013-11-01 00:00:00,0.948,0.915,0.949,0.689
2013-11-01 01:00:00,0.945,0.906,0.949,0.686
2013-11-01 02:00:00,0.938,0.905,0.948,0.69
2013-11-01 03:00:00,0.935,0.918,0.946,0.686
2013-11-01 04:00:00,0.928,0.919,0.942,0.68
2013-11-01 05:00:00,0.916,0.923,0.935,0.691
2013-11-01 06:00:00,0.886,0.917,0.909,0.689
2013-11-01 07:00:00,0.878,0.903,0.882,0.7
2013-11-01 08:00:00,0.883,0.882,0.873,0.699
2013-11-01 09:00:00,0.862,0.861,0.878,0.716
2013-11-01 10:00:00,0.887,0.818,0.839,0.778
2013-11-01 11:00:00,0.911,0.836,0.777,0.801
2013-11-01 12:00:00,0.939,0.809,0.85,0.811
2013-11-01 13:00:00,0.943,0.76,0.915,0.828
2013-11-01 14:00:00,0.936,0.716,0.919,0.845
2013-11-01 15:00:00,0.931,0.636,0.909,0.867
2013-11-01 16:00:00,0.941,0.53,0.901,0.887
2013-11-01 17:00:00,0.94,0.527,0.925,0.889
2013-11-01 18:00:00,0.936,0.47,0.941,0.892
2013-11-01 19:00:00,0.931,0.481,0.931,0.876
2013-11-01 20:00:00,0.925,0.51,0.934,0.843
2013-11-01 21:00:00,0.93,0.412,0.927,0.814
2013-11-01 22:00:00,0.94,0.292,0.925,0.76
2013-11-01 23:00:00,0.937,0.281,0.936,0.742
2013-11-02 00:00:00,0.925,0.36,0.941,0.724
2013-11-02 01:00:00,0.879,0.37,0.936,0.702
2013-11-02 02:00:00,0.81,0.31,0.899,0.661
2013-11-02 03:00:00,0.789,0.262,0.831,0.618
2013-11-02 04:00:00,0.624,0.176,0.78,0.489
2013-11-02 05:00:00,0.393,0.131,0.588,0.355
2013-11-02 06:00:00,0.342,0.098,0.374,0.343
2013-11-02 07:00:00,0.413,0.065,0.376,0.378
2013-11-02 08:00:00,0.252,0.048,0.483,0.292
2013-11-02 09:00:00,0.218,0.047,0.346,0.276
2013-11-02 10:00:00,0.333,0.05,0.316,0.316
2013-11-02 11:00:00,0.402,0.027,0.424,0.352
2013-11-02 12:00:00,0.319,0.025,0.429,0.274
2013-11-02 13:00:00,0.255,0.027,0.374,0.207
2013-11-02 14:00:00,0.24,0.064,0.293,0.183
2013-11-02 15:00:00,0.215,0.145,0.322,0.16
2013-11-02 16:00:00,0.142,0.287,0.323,0.116
2013-11-02 17:00:00,0.066,0.414,0.255,0.086
2013-11-02 18:00:00,0.028,0.575,0.196,0.061
2013-11-02 19:00:00,0.014,0.742,0.131,0.053
2013-11-02 20:00:00,0.003,0.818,0.044,0.045
2013-11-02 21:00:00,0.004,0.838,0.003,0.034
2013-11-02 22:00:00,0.017,0.852,0.0,0.027
2013-11-02 23:00:00,0.008,0.86,0.002,0.018
2013-11-03 00:00:00,0.003,0.863,0.008,0.02
2013-11-03 01:00:00,0.0,0.865,0.008,0.028
2013-11-03 02:00:00,0.0,0.869,0.006,0.037
2013-11-03 03:00:00,0.0,0.879,0.002,0.054
2013-11-03 04:00:00,0.0,0.891,0.001,0.083
2013-11-03 05:00:00,0.0,0.894,0.002,0.103
2013-11-03 06:00:00,0.02,0.908,0.0,0.119
2013-11-03 07:00:00,0.057,0.926,0.001,0.166
2013-11-03 08:00:00,0.137,0.926,0.03,0.228
2013-11-03 09:00:00,0.213,0.924,0.122,0.246
2013-11-03 10:00:00,0.296,0.92,0.151,0.333
2013-11-03 11:00:00,0.407,0.918,0.278,0.381
2013-11-03 12:00:00,0.447,0.919,0.362,0.441
2013-11-03 13:00:00,0.456,0.932,0.437,0.47
2013-11-03 14:00:00,0.496,0.939,0.36,0.545
2013-11-03 15:00:00,0.559,0.942,0.39,0.669
2013-11-03 16:00:00,0.654,0.938,0.46,0.74
2013-11-03 17:00:00,0.756,0.94,0.455,0.825
2013-11-03 18:00:00,0.854,0.944,0.496,0.878
2013-11-03 19:00:00,0.908,0.949,0.683,0.909
2013-11-03 20:00:00,0.945,0.95,0.921,0.926
2013-11-03 21:00:00,0.949,0.95,0.875,0.927
2013-11-03 22:00:00,0.949,0.95,0.926,0.929
2013-11-03 23:00:00,0.95,0.947,0.918,0.93
2013-11-04 00:00:00,0.95,0.944,0.941,0.934
2013-11-04 01:00:00,0.95,0.931,0.948,0.92
2013-11-04 02:00:00,0.948,0.918,0.945,0.884
2013-11-04 03:00:00,0.95,0.877,0.923,0.864
2013-11-04 04:00:00,0.95,0.783,0.94,0.846
2013-11-04 05:00:00,0.95,0.612,0.949,0.818
2013-11-04 06:00:00,0.95,0.436,0.95,0.79
2013-11-04 07:00:00,0.95,0.317,0.95,0.739
2013-11-04 08:00:00,0.95,0.234,0.95,0.743
2013-11-04 09:00:00,0.95,0.175,0.95,0.755
2013-11-04 10:00:00,0.95,0.142,0.95,0.742
2013-11-04 11:00:00,0.95,0.178,0.95,0.701
2013-11-04 12:00:00,0.95,0.232,0.95,0.686
2013-11-04 13:00:00,0.936,0.283,0.944,0.685
2013-11-04 14:00:00,0.889,0.322,0.923,0.643
2013-11-04 15:00:00,0.946,0.39,0.939,0.643
2013-11-04 16:00:00,0.95,0.434,0.95,0.648
2013-11-04 17:00:00,0.95,0.488,0.95,0.665
2013-11-04 18:00:00,0.95,0.562,0.95,0.677
2013-11-04 19:00:00,0.95,0.664,0.95,0.676
2013-11-04 20:00:00,0.95,0.738,0.95,0.665
2013-11-04 21:00:00,0.95,0.803,0.95,0.669
2013-11-04 22:00:00,0.95,0.847,0.95,0.681
2013-11-04 23:00:00,0.95,0.915,0.95,0.673
2013-11-05 00:00:00,0.95,0.92,0.95,0.63
2013-11-05 01:00:00,0.947,0.918,0.95,0.601
2013-11-05 02:00:00,0.935,0.934,0.95,0.617
2013-11-05 03:00:00,0.94,0.938,0.95,0.661
2013-11-05 04:00:00,0.942,0.93,0.95,0.663
2013-11-05 05:00:00,0.934,0.903,0.95,0.681
2013-11-05 06:00:00,0.921,0.854,0.95,0.684
2013-11-05 07:00:00,0.933,0.773,0.947,0.71
2013-11-05 08:00:00,0.948,0.669,0.936,0.751
2013-11-05 09:00:00,0.95,0.597,0.933,0.802
2013-11-05 10:00:00,0.95,0.53,0.95,0.846
2013-11-05 11:00:00,0.95,0.527,0.95,0.869
2013-11-05 12:00:00,0.95,0.426,0.95,0.863
2013-11-05 13:00:00,0.95,0.37,0.95,0.843
2013-11-05 14:00:00,0.947,0.352,0.95,0.85
2013-11-05 15:00:00,0.942,0.323,0.95,0.845
2013-11-05 16:00:00,0.938,0.289,0.948,0.833
2013-11-05 17:00:00,0.929,0.264,0.947,0.829
2013-11-05 18:00:00,0.919,0.248,0.946,0.806
2013-11-05 19:00:00,0.886,0.238,0.929,0.763
2013-11-05 20:00:00,0.803,0.231,0.888,0.695
2013-11-05 21:00:00,0.676,0.198,0.782,0.569
2013-11-05 22:00:00,0.521,0.16,0.634,0.421
2013-11-05 23:00:00,0.365,0.121,0.454,0.327
2013-11-06 00:00:00,0.293,0.114,0.357,0.255
2013-11-06 01:00:00,0.229,0.163,0.279,0.202
2013-11-06 02:00:00,0.195,0.256,0.21,0.167
2013-11-06 03:00:00,0.173,0.319,0.165,0.135
2013-11-06 04:00:00,0.132,0.418,0.14,0.118
2013-11-06 05:00:00,0.116,0.535,0.115,0.114
2013-11-06 06:00:00,0.123,0.615,0.09,0.1
2013-11-06 07:00:00,0.14,0.718,0.076,0.079
2013-11-06 08:00:00,0.123,0.782,0.077,0.074
2013-11-06 09:00:00,0.123,0.789,0.072,0.104
2013-11-06 10:00:00,0.157,0.754,0.062,0.127
2013-11-06 11:00:00,0.176,0.676,0.048,0.132
2013-11-06 12:00:00,0.16,0.692,0.058,0.103
2013-11-06 13:00:00,0.11,0.716,0.097,0.068
2013-11-06 14:00:00,0.056,0.685,0.142,0.044
2013-11-06 15:00:00,0.046,0.66,0.132,0.038
2013-11-06 16:00:00,0.063,0.528,0.066,0.036
2013-11-06 17:00:00,0.064,0.436,0.031,0.03
2013-11-06 18:00:00,0.062,0.41,0.027,0.027
2013-11-06 19:00:00,0.056,0.367,0.035,0.025
2013-11-06 20:00:00,0.055,0.34,0.044,0.032
2013-11-06 21:00:00,0.042,0.34,0.042,0.038
2013-11-06 22:00:00,0.041,0.308,0.035,0.045
2013-11-06 23:00:00,0.066,0.255,0.019,0.06
